"Date","Month","Year","DayNumber","SAC","SJR","YOLO","EXPORT","BND_flow","DCC","DCC_opened"
2000-02-27,2,2000,27,72408.3541967117,12559.9103702684,43878.9331105594,12942.579941388,50204.5709153905,0,"No"
2000-02-28,2,2000,28,72408.3541967117,12559.9103702684,43878.9331105594,12942.579941388,50204.5709153905,0,"No"
2000-02-29,2,2000,29,72408.3541967117,12559.9103702684,43878.9331105594,12942.579941388,50204.5709153905,0,"No"
2000-03-01,3,2000,1,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-02,3,2000,2,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-03,3,2000,3,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-04,3,2000,4,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-05,3,2000,5,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-06,3,2000,6,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-07,3,2000,7,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-08,3,2000,8,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-09,3,2000,9,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-10,3,2000,10,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-11,3,2000,11,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-12,3,2000,12,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-13,3,2000,13,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-14,3,2000,14,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-15,3,2000,15,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-16,3,2000,16,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-17,3,2000,17,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-18,3,2000,18,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-19,3,2000,19,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-20,3,2000,20,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-21,3,2000,21,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-22,3,2000,22,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-23,3,2000,23,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-24,3,2000,24,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-25,3,2000,25,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-26,3,2000,26,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-27,3,2000,27,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-28,3,2000,28,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-29,3,2000,29,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-30,3,2000,30,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-03-31,3,2000,31,58551.202632887,9170.27449738596,18144.426049946,8347.19234297829,21091.0487634305,0,"No"
2000-04-01,4,2000,1,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-02,4,2000,2,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-03,4,2000,3,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-04,4,2000,4,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-05,4,2000,5,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-06,4,2000,6,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-07,4,2000,7,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-08,4,2000,8,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-09,4,2000,9,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-10,4,2000,10,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-11,4,2000,11,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-12,4,2000,12,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-13,4,2000,13,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-14,4,2000,14,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-15,4,2000,15,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-16,4,2000,16,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-17,4,2000,17,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-18,4,2000,18,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-19,4,2000,19,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-20,4,2000,20,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-21,4,2000,21,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-22,4,2000,22,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-23,4,2000,23,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-24,4,2000,24,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-25,4,2000,25,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-26,4,2000,26,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-27,4,2000,27,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-28,4,2000,28,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-29,4,2000,29,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-04-30,4,2000,30,14899.2315352741,6780.82138711585,565.193053145828,4428.30836104339,5656.41187943193,0,"No"
2000-05-01,5,2000,1,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-02,5,2000,2,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-03,5,2000,3,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-04,5,2000,4,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-05,5,2000,5,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-06,5,2000,6,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-07,5,2000,7,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-08,5,2000,8,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-09,5,2000,9,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-10,5,2000,10,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-11,5,2000,11,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-12,5,2000,12,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-13,5,2000,13,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-14,5,2000,14,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-15,5,2000,15,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-16,5,2000,16,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-17,5,2000,17,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-18,5,2000,18,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-19,5,2000,19,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-20,5,2000,20,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-21,5,2000,21,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-22,5,2000,22,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-23,5,2000,23,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-24,5,2000,24,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-25,5,2000,25,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-26,5,2000,26,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-27,5,2000,27,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-28,5,2000,28,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-29,5,2000,29,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-30,5,2000,30,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-05-31,5,2000,31,11291.2393057952,4585.25122563182,494.245468077756,4149.05474775786,7969.20291369233,0,"No"
2000-06-01,6,2000,1,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-02,6,2000,2,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-03,6,2000,3,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-04,6,2000,4,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-05,6,2000,5,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-06,6,2000,6,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-07,6,2000,7,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-08,6,2000,8,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-09,6,2000,9,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-10,6,2000,10,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-11,6,2000,11,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-12,6,2000,12,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-13,6,2000,13,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-14,6,2000,14,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-15,6,2000,15,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-16,6,2000,16,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-17,6,2000,17,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-18,6,2000,18,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-19,6,2000,19,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-20,6,2000,20,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-21,6,2000,21,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-22,6,2000,22,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-23,6,2000,23,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-24,6,2000,24,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-25,6,2000,25,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-26,6,2000,26,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"Yes"
2000-06-27,6,2000,27,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"No"
2000-06-28,6,2000,28,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"No"
2000-06-29,6,2000,29,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"No"
2000-06-30,6,2000,30,13878.0863809455,2347.94689474097,271.31272247429,5557.06785652697,12484.711646743,26,"No"
2000-07-01,7,2000,1,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-02,7,2000,2,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-03,7,2000,3,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-04,7,2000,4,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-05,7,2000,5,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-06,7,2000,6,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-07,7,2000,7,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-08,7,2000,8,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-09,7,2000,9,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-10,7,2000,10,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-11,7,2000,11,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-12,7,2000,12,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-13,7,2000,13,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-14,7,2000,14,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-15,7,2000,15,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-16,7,2000,16,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-17,7,2000,17,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-18,7,2000,18,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-19,7,2000,19,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-20,7,2000,20,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-21,7,2000,21,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-22,7,2000,22,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-23,7,2000,23,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-24,7,2000,24,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-25,7,2000,25,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-26,7,2000,26,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-27,7,2000,27,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-28,7,2000,28,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-29,7,2000,29,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-30,7,2000,30,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-07-31,7,2000,31,23773.1371781881,1424.7037999819,208.539400764869,10996.3266033851,15736.4522977519,31,"Yes"
2000-08-01,8,2000,1,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-02,8,2000,2,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-03,8,2000,3,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-04,8,2000,4,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-05,8,2000,5,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-06,8,2000,6,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-07,8,2000,7,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-08,8,2000,8,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-09,8,2000,9,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-10,8,2000,10,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-11,8,2000,11,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-12,8,2000,12,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-13,8,2000,13,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-14,8,2000,14,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-15,8,2000,15,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-16,8,2000,16,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-17,8,2000,17,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-18,8,2000,18,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-19,8,2000,19,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-20,8,2000,20,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-21,8,2000,21,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-22,8,2000,22,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-23,8,2000,23,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-24,8,2000,24,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-25,8,2000,25,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-26,8,2000,26,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-27,8,2000,27,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-28,8,2000,28,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-29,8,2000,29,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-30,8,2000,30,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-08-31,8,2000,31,19177.0423537663,1243.90760361214,186.732508824097,11360.3901665738,11571.2538836628,31,"Yes"
2000-09-01,9,2000,1,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-02,9,2000,2,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-03,9,2000,3,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-04,9,2000,4,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-05,9,2000,5,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-06,9,2000,6,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-07,9,2000,7,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-08,9,2000,8,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-09,9,2000,9,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-10,9,2000,10,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-11,9,2000,11,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-12,9,2000,12,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-13,9,2000,13,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-14,9,2000,14,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-15,9,2000,15,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-16,9,2000,16,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-17,9,2000,17,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-18,9,2000,18,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-19,9,2000,19,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-20,9,2000,20,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-21,9,2000,21,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-22,9,2000,22,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-23,9,2000,23,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-24,9,2000,24,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-25,9,2000,25,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-26,9,2000,26,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-27,9,2000,27,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-28,9,2000,28,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-29,9,2000,29,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-09-30,9,2000,30,15424.8956382371,1390.72126716518,176.919543464457,3706.66654246911,9532.0846452363,30,"Yes"
2000-10-01,10,2000,1,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-02,10,2000,2,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-03,10,2000,3,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-04,10,2000,4,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-05,10,2000,5,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-06,10,2000,6,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-07,10,2000,7,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-08,10,2000,8,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-09,10,2000,9,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-10,10,2000,10,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-11,10,2000,11,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-12,10,2000,12,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-13,10,2000,13,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-14,10,2000,14,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
2000-10-15,10,2000,15,11926.1533485541,2495.15908059442,298.794202890639,6849.64208495471,5196.68141671587,31,"Yes"
